datasetkey;confidence_level;title;text;access;reference
a639542a-654a-427b-9cf1-bde1953bbb52;1;NINA Vanndata fisk;Vang R (2023). NINA Vanndata fisk. Version 21.98. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/dpgpyx accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Vang R (2023). NINA Vanndata fisk. Version 21.98. Norwegian Institute for Nature Research. Occurrence dataset https://doi.org/10.15468/dpgpyx accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
258c29cc-51f6-43f5-b702-3a833921a008;1;Réserves Naturelles de France (RNF) - RNF - Données de l'association Nature Nord Isère LO PARVI;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association Nature Nord Isère LO PARVI. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qxizg7 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association Nature Nord Isère LO PARVI. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/qxizg7 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
2ab91bff-7b5a-49f4-8c8b-77e679c50b96;1;Données de la Réserve Naturelle Nationale de Chérine (36) - Données faune de la RNN de Chérine [1983-2018] saisies sous Serena;Inventaire National du Patrimoine Naturel (2019). Données de la Réserve Naturelle Nationale de Chérine (36) - Données faune de la RNN de Chérine [1983-2018] saisies sous Serena. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/k54j93 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Données de la Réserve Naturelle Nationale de Chérine (36) - Données faune de la RNN de Chérine [1983-2018] saisies sous Serena. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/k54j93 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
40e9743f-8db3-4732-8c85-c4ca96596409;1;Depletion fishing in the rivers Grote Nete and Kleine Nete in Flanders, Belgium;Coeck J, Brosens D, Desmet P (2021). Depletion fishing in the rivers Grote Nete and Kleine Nete in Flanders, Belgium. Version 16.4. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/zan6uj accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Coeck J, Brosens D, Desmet P (2021). Depletion fishing in the rivers Grote Nete and Kleine Nete in Flanders, Belgium. Version 16.4. Research Institute for Nature and Forest (INBO). Occurrence dataset https://doi.org/10.15468/zan6uj accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
97eccb39-8a7b-4711-82ef-5f61afc1cf0c;1;Dr Mary Gillham Archive Project;South East Wales Biodiversity Records Centre (2023). Dr Mary Gillham Archive Project. Occurrence dataset https://doi.org/10.15468/ajv47f accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;South East Wales Biodiversity Records Centre (2023). Dr Mary Gillham Archive Project. Occurrence dataset https://doi.org/10.15468/ajv47f accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
9c4e36c1-d3f9-49ce-8ec1-8c434fa9e6eb;1;Freshwater fishes of Serbia and Montenegro;Hegediš A, De Wever A (2017). Freshwater fishes of Serbia and Montenegro. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf12 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Hegediš A, De Wever A (2017). Freshwater fishes of Serbia and Montenegro. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf12 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
8582b50a-f762-11e1-a439-00145eb45e9a;1;Israel Nature and Parks Authority;Israel Nature and Parks Authority. Israel Nature and Parks Authority. Occurrence dataset https://doi.org/10.15468/cmnjt1 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Israel Nature and Parks Authority. Israel Nature and Parks Authority. Occurrence dataset https://doi.org/10.15468/cmnjt1 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
c1df184e-1340-4ab1-a045-b6e4752f7fa2;1;Data from Defra Family Organisations supplied to Staffordshire Ecological Record;Staffordshire Ecological Record (2022). Data from Defra Family Organisations supplied to Staffordshire Ecological Record. Occurrence dataset https://doi.org/10.15468/giebpp accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Staffordshire Ecological Record (2022). Data from Defra Family Organisations supplied to Staffordshire Ecological Record. Occurrence dataset https://doi.org/10.15468/giebpp accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
0de20c27-792a-461b-ae59-3ab8221a1113;1;Dorset SSSI Species Records 1952 - 2004 (Natural England);Dorset Environmental Records Centre (2022). Dorset SSSI Species Records 1952 - 2004 (Natural England). Occurrence dataset https://doi.org/10.15468/vcjzts accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Dorset Environmental Records Centre (2022). Dorset SSSI Species Records 1952 - 2004 (Natural England). Occurrence dataset https://doi.org/10.15468/vcjzts accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
ba0b34a0-c7b8-11de-b279-f12cadb93607;2;National Invasive Species Database;Colette O' Flynn. National Invasive Species Database. National Biodiversity Data Centre. Occurrence dataset https://doi.org/10.15468/pkjqbk accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Colette O' Flynn. National Invasive Species Database. National Biodiversity Data Centre. Occurrence dataset https://doi.org/10.15468/pkjqbk accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
56a946bf-bd42-4a54-8543-4380d92f9762;1;INNS Data: All Taxa (West Wales);West Wales Biodiversity Information Centre (2023). INNS Data: All Taxa (West Wales). Occurrence dataset https://doi.org/10.15468/ydifzd accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;West Wales Biodiversity Information Centre (2023). INNS Data: All Taxa (West Wales). Occurrence dataset https://doi.org/10.15468/ydifzd accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
d3ed14a0-da64-4179-9643-4927deeb5126;1;Stoke-on-Trent Environmental Survey results (1982-1984);Staffordshire Ecological Record (2022). Stoke-on-Trent Environmental Survey results (1982-1984). Occurrence dataset https://doi.org/10.15468/8gryb6 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Staffordshire Ecological Record (2022). Stoke-on-Trent Environmental Survey results (1982-1984). Occurrence dataset https://doi.org/10.15468/8gryb6 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
f3102dce-38a7-4dc5-bd54-3b3e3e76cb1f;1;Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991;"Dankwa H.R.; Hamerlynck O.; Fundamental and Applied Marine Ecology Post Graduate Program (FAME). VUB; Marine Biology Section, Zoology Institute. Ugent: Belgium; (2016): Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991. (http://www.vliz.be/en/imis?module=dataset&dasid=4394) https://dx.doi.org/10.14284/225 accessed via GBIF.org on 2023-05-24.";Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;"Dankwa H.R.; Hamerlynck O.; Fundamental and Applied Marine Ecology Post Graduate Program (FAME). VUB; Marine Biology Section, Zoology Institute. Ugent: Belgium; (2016): Hyperbenthos community in the salt marsh of Saeftinghe in 1990 and 1991. (http://www.vliz.be/en/imis?module=dataset&dasid=4394) https://dx.doi.org/10.14284/225 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24"
685a47f1-95b5-4bc0-b105-3ed0128defbf;1;Freshwater fishes of Italy;Puzzi C, De Wever A (2017). Freshwater fishes of Italy. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf22 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Puzzi C, De Wever A (2017). Freshwater fishes of Italy. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf22 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7cab6ee5-9d79-41c7-839b-c5951ac2cf72;1;Caldesia : base de données naturaliste du Parc naturel régional de la Brenne - PNR Brenne - Données Caldesia au 15/12/2019.;Inventaire National du Patrimoine Naturel (2020). Caldesia : base de données naturaliste du Parc naturel régional de la Brenne - PNR Brenne - Données Caldesia au 15/12/2019.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hyxdn3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2020). Caldesia : base de données naturaliste du Parc naturel régional de la Brenne - PNR Brenne - Données Caldesia au 15/12/2019.. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/hyxdn3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7e6df30d-d8af-438d-bb01-5a528f6f4fa3;1;Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Centre - lot 2012;Inventaire National du Patrimoine Naturel (2018). Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Centre - lot 2012. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yf9rqu accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Centre - lot 2012. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yf9rqu accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
89754f1a-f762-11e1-a439-00145eb45e9a;1;BÜG;GEO-Tag der Artenvielfalt. BÜG. Occurrence dataset https://doi.org/10.15468/jgypho accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;GEO-Tag der Artenvielfalt. BÜG. Occurrence dataset https://doi.org/10.15468/jgypho accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
8642bfd0-f762-11e1-a439-00145eb45e9a;1;inatura - Erlebnis Naturschau Dornbirn;inatura - Erlebnis Naturschau Dornbirn. inatura - Erlebnis Naturschau Dornbirn. Occurrence dataset https://doi.org/10.15468/gitoa1 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;inatura - Erlebnis Naturschau Dornbirn. inatura - Erlebnis Naturschau Dornbirn. Occurrence dataset https://doi.org/10.15468/gitoa1 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
378264b9-9622-4dc0-9b18-b39818c8898e;1;Base BOMBINA du Parc Naturel régional Lorraine - Données bibliographique de la base BOMBINA;Inventaire National du Patrimoine Naturel (2019). Base BOMBINA du Parc Naturel régional Lorraine - Données bibliographique de la base BOMBINA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jrd2ir accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2019). Base BOMBINA du Parc Naturel régional Lorraine - Données bibliographique de la base BOMBINA. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/jrd2ir accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
a1c9d4d7-aeda-46b6-a368-974b86d4f37c;1;Biotope cadastre of the open landscapes, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). Biotope cadastre of the open landscapes, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/s9sehb accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Museum of Natural History, Luxembourg (2022). Biotope cadastre of the open landscapes, Recorder-Lux database. Version 1.6. Occurrence dataset https://doi.org/10.15468/s9sehb accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6ec2600f-768a-4240-9575-0972fef6c76f;1;Freshwater fishes of Greece;Stoumboudi M T, De Wever A (2017). Freshwater fishes of Greece. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf3 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Stoumboudi M T, De Wever A (2017). Freshwater fishes of Greece. Version 2.2. BioFresh. Occurrence dataset https://doi.org/10.13148/bfcf3 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7557f69d-22f8-4cd8-9168-16d60f7170fd;1;Standing water cartography, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). Standing water cartography, Recorder-Lux database. Version 1.7. Occurrence dataset https://doi.org/10.15468/fa8neg accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Museum of Natural History, Luxembourg (2022). Standing water cartography, Recorder-Lux database. Version 1.7. Occurrence dataset https://doi.org/10.15468/fa8neg accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
3965d122-ad7d-463e-90be-7eaa006bea18;1;Leicestershire and Rutland Environmental Records Centre records 2000-2009;Leicestershire and Rutland Environmental Records Centre (2021). Leicestershire and Rutland Environmental Records Centre records 2000-2009. Occurrence dataset https://doi.org/10.15468/cs2zzf accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Leicestershire and Rutland Environmental Records Centre (2021). Leicestershire and Rutland Environmental Records Centre records 2000-2009. Occurrence dataset https://doi.org/10.15468/cs2zzf accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
70921b14-8ee5-47a0-aea4-679ac21e8196;1;Collated IRTU Freshwater Surveys;Centre for Environmental Data and Recording (2021). Collated IRTU Freshwater Surveys. Occurrence dataset https://doi.org/10.15468/djpqaz accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Centre for Environmental Data and Recording (2021). Collated IRTU Freshwater Surveys. Occurrence dataset https://doi.org/10.15468/djpqaz accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
8a08801e-f762-11e1-a439-00145eb45e9a;1;Schaalbach;GEO-Tag der Artenvielfalt. Schaalbach. Occurrence dataset https://doi.org/10.15468/p0jlqz accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;GEO-Tag der Artenvielfalt. Schaalbach. Occurrence dataset https://doi.org/10.15468/p0jlqz accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
b7691b4d-ddcb-4def-bd01-53fe7319f5d4;1;Freshwater Lamprey Survey Data;Natural Resources Wales (2023). Freshwater Lamprey Survey Data. Occurrence dataset https://doi.org/10.15468/zsv2ob accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Natural Resources Wales (2023). Freshwater Lamprey Survey Data. Occurrence dataset https://doi.org/10.15468/zsv2ob accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e48838ec-51f1-4d25-bf5c-fe3c24a28b32;1;Rare and Protected Species Records Across Wales 1975 to 2012;Natural Resources Wales (2023). Rare and Protected Species Records Across Wales 1975 to 2012. Occurrence dataset https://doi.org/10.15468/q2fbns accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Natural Resources Wales (2023). Rare and Protected Species Records Across Wales 1975 to 2012. Occurrence dataset https://doi.org/10.15468/q2fbns accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
efde0b80-02d6-4e50-9e6a-4b4329bfeec6;1;Records of Invasive Non Native Species held on the Cofnod database;Cofnod – North Wales Environmental Information Service (2019). Records of Invasive Non Native Species held on the Cofnod database. Occurrence dataset https://doi.org/10.15468/nxdbhu accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Cofnod – North Wales Environmental Information Service (2019). Records of Invasive Non Native Species held on the Cofnod database. Occurrence dataset https://doi.org/10.15468/nxdbhu accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7e84425e-bc3f-408b-b16e-5bf1e28ea8ef;1;Données de faune aquatique;n/a N, Julien Bariteaud N, inconnu N, Sebastien Roue N, Inventaire National du Patrimoine Naturel (2020). Données de faune aquatique. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/k2f3lg accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;n/a N, Julien Bariteaud N, inconnu N, Sebastien Roue N, Inventaire National du Patrimoine Naturel (2020). Données de faune aquatique. Version 1.1. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/k2f3lg accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
d3130e9c-8587-4545-baea-6e72876bb50c;1;Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Lorraine;Inventaire National du Patrimoine Naturel (2018). Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Lorraine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/snvauq accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2018). Programme CarNET B (Cartographie Nationale des Enjeux Territorialisés de Biodiversité Remarquable) - Carnet B Lorraine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/snvauq accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
16cea338-38b9-47f8-bde1-5bf4a613ea3d;2;Base de données faune - DREAL Centre-Val de Loire. Points / polylignes;Inventaire National du Patrimoine Naturel (2017). Base de données faune - DREAL Centre-Val de Loire. Points / polylignes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fkrsvb accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Base de données faune - DREAL Centre-Val de Loire. Points / polylignes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/fkrsvb accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
2715079c-e63a-4127-8cf1-39a56af1f6c4;1;Fish atlas AGE, Recorder-Lux database;National Museum of Natural History, Luxembourg (2022). Fish atlas AGE, Recorder-Lux database. Version 1.8. Occurrence dataset https://doi.org/10.15468/hzku3z accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;National Museum of Natural History, Luxembourg (2022). Fish atlas AGE, Recorder-Lux database. Version 1.8. Occurrence dataset https://doi.org/10.15468/hzku3z accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
ebce2473-2911-4b9b-b8bb-364a99bdc478;1;Isle of Wight non-native invasive species;Isle of Wight Local Records Centre (2022). Isle of Wight non-native invasive species. Occurrence dataset https://doi.org/10.15468/laa1k8 accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Isle of Wight Local Records Centre (2022). Isle of Wight non-native invasive species. Occurrence dataset https://doi.org/10.15468/laa1k8 accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
295b6ac2-7fd6-4920-875c-b8752f4df9a1;1;Données 2014 de l'Observatoire de la Biodiversité des Forêts;Inventaire National du Patrimoine Naturel (2017). Données 2014 de l'Observatoire de la Biodiversité des Forêts. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8qcv1s accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Données 2014 de l'Observatoire de la Biodiversité des Forêts. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8qcv1s accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7a8bd8ec-3ba7-4c31-8753-7a6ef27fdc50;1;Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008;Dorset Environmental Records Centre (2022). Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008. Occurrence dataset https://doi.org/10.15468/r1ebqb accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Dorset Environmental Records Centre (2022). Dorset Sites of Nature Conservation Interest (SNCI) species records 2000-2008. Occurrence dataset https://doi.org/10.15468/r1ebqb accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
5c628ff4-7406-4d8c-9a6b-276eb02eb305;1;Réserves Naturelles de France (RNF) - RNF - Données de l'association de la RN du lac de Remoray;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association de la RN du lac de Remoray. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3hjtgz accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2017). Réserves Naturelles de France (RNF) - RNF - Données de l'association de la RN du lac de Remoray. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/3hjtgz accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
8de4fda9-edee-4060-a131-5dd9984c8cb5;1;Non Native Species Across Wales (1989 to 2012);Natural Resources Wales (2023). Non Native Species Across Wales (1989 to 2012). Occurrence dataset https://doi.org/10.15468/ekppsa accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Natural Resources Wales (2023). Non Native Species Across Wales (1989 to 2012). Occurrence dataset https://doi.org/10.15468/ekppsa accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
8a0df3e6-f762-11e1-a439-00145eb45e9a;1;GEO-Hauptveranstaltung Bodden (Vilm);GEO-Tag der Artenvielfalt. GEO-Hauptveranstaltung Bodden (Vilm). Occurrence dataset https://doi.org/10.15468/ismecy accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;GEO-Tag der Artenvielfalt. GEO-Hauptveranstaltung Bodden (Vilm). Occurrence dataset https://doi.org/10.15468/ismecy accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
7f89b5f5-ce82-436b-9d27-ec9ba6540198;1;Données Faune de l'Agence des Espaces Verts (AEV) d'Ile de France;Inventaire National du Patrimoine Naturel (2016). Données Faune de l'Agence des Espaces Verts (AEV) d'Ile de France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/o3ukgd accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2016). Données Faune de l'Agence des Espaces Verts (AEV) d'Ile de France. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/o3ukgd accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
e62f2cae-96f0-4870-b1aa-00f3c7378c51;1;Données du Conservatoire des espaces naturels de Loir-et-Cher - Base de données du CEN de Loir-et-Cher;Inventaire National du Patrimoine Naturel (2021). Données du Conservatoire des espaces naturels de Loir-et-Cher - Base de données du CEN de Loir-et-Cher. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tx8y3y accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Inventaire National du Patrimoine Naturel (2021). Données du Conservatoire des espaces naturels de Loir-et-Cher - Base de données du CEN de Loir-et-Cher. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/tx8y3y accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
6ec0db76-23c5-44b5-80f8-ad7e2aa17773;1;RHS monitoring of native and naturalised plants and animals at its gardens and surrounding areas;Royal Horticultural Society (2021). RHS monitoring of native and naturalised plants and animals at its gardens and surrounding areas. Occurrence dataset https://doi.org/10.15468/mjksef accessed via GBIF.org on 2023-05-24.;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24;Royal Horticultural Society (2021). RHS monitoring of native and naturalised plants and animals at its gardens and surrounding areas. Occurrence dataset https://doi.org/10.15468/mjksef accessed via GBIF.org on 2023-05-24.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-24
