datasetkey;confidence_level;title;text;More;access;reference.1
a7779dee-5f7c-48bb-8605-2b2ede64618f;1;Plan de gestion 2015-2020 de la tourbière de Passeben - Inventaire et suivi Faune;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2015-2020 de la tourbière de Passeben - Inventaire et suivi Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pb46b3 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2015-2020 de la tourbière de Passeben - Inventaire et suivi Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pb46b3 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b2b6eec2-bdec-4bc5-aaa6-82d7a6a89762;1;Données de biodiversité ZAC Doulon-Gohards;Inventaire National du Patrimoine Naturel (2021). Données de biodiversité ZAC Doulon-Gohards. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6f9up5 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Données de biodiversité ZAC Doulon-Gohards. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/6f9up5 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
d94ab4f5-f909-4438-8fbb-99de2bd8496b;1;Plan de gestion 2013 - 2018 du Lac de La Prade (33) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2013 - 2018 du Lac de La Prade (33) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/84mbmg accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2013 - 2018 du Lac de La Prade (33) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/84mbmg accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
140fce1a-3c08-49a6-9754-9c361767c83a;1;Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées lors de journées de prospections animées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées lors de journées de prospections animées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/5mnvhh accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan régional d'actions en faveur des odonates (PRAO) : 3ème phase (2017 - 2018) menée par le CEN Aquitaine - Observations faunistiques fortuites réalisées lors de journées de prospections animées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/5mnvhh accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
972a3391-e9b4-4781-b62a-ef58111a50f2;2;Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Frédéric CHICHE;Inventaire National du Patrimoine Naturel (2021). Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Frédéric CHICHE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/d72lrw accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Frédéric CHICHE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/d72lrw accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
ff9118a9-4c02-4f33-8f52-a32c6976130d;1;Plan de gestion 2014 - 2018 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2014 - 2018 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2h22wa accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2014 - 2018 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/2h22wa accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
3a15c4a1-cd9e-42f5-932c-6ccd801f9de7;1;Inventaire général de la biodiversité du domaine du Bois de Bouis (IGB/ATBI) - Inventaire général de la biodiversité (IGB/ATBI) Domaine Bois de Bouis - Données opportunistes;Inventaire National du Patrimoine Naturel (2023). Inventaire général de la biodiversité du domaine du Bois de Bouis (IGB/ATBI) - Inventaire général de la biodiversité (IGB/ATBI) Domaine Bois de Bouis - Données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/w65gbj accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2023). Inventaire général de la biodiversité du domaine du Bois de Bouis (IGB/ATBI) - Inventaire général de la biodiversité (IGB/ATBI) Domaine Bois de Bouis - Données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/w65gbj accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
e37592ba-1cb9-4b3f-bab3-71055f52286e;2;Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Jean-Christophe BARTOLUCCI;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Jean-Christophe BARTOLUCCI. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/svmtj4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine-Observations faunistiques de Jean-Christophe BARTOLUCCI. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/svmtj4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
dc9fe9de-8abc-46d6-9238-f04e86c0aaca;2;Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Severine GUYOT;Inventaire National du Patrimoine Naturel (2021). Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Severine GUYOT. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/huieat accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Saisie de données naturalistes d'observateurs indépendants sur la plateforme de l'Observatoire FAUNA - Données naturalistes de Severine GUYOT. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/huieat accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
560342d2-3814-4efe-9c52-b85439a49fc6;1;Etude du bassin versant du Lacanau - Inventaire pêches scientifique;Inventaire National du Patrimoine Naturel (2021). Etude du bassin versant du Lacanau - Inventaire pêches scientifique. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/t3fvt4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Etude du bassin versant du Lacanau - Inventaire pêches scientifique. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/t3fvt4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4725139e-82ee-4d82-8f61-093966fde6d8;1;Renouvellement extension de la carrière de Bédenac - Terrier de Pierre Folle - Données brutes biodiversités;Inventaire National du Patrimoine Naturel (2020). Renouvellement extension de la carrière de Bédenac - Terrier de Pierre Folle - Données brutes biodiversités. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/d4vt32 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Renouvellement extension de la carrière de Bédenac - Terrier de Pierre Folle - Données brutes biodiversités. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/d4vt32 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
e3ce628e-9683-4af7-b7a9-47eef785d3bb;1;Earth Guardians Weekly Feed;Questagame (2022). Earth Guardians Weekly Feed. Occurrence dataset https://doi.org/10.15468/slqqt8 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Questagame (2022). Earth Guardians Weekly Feed. Occurrence dataset https://doi.org/10.15468/slqqt8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2f762b7a-a3b5-47fe-a952-025353d1b3ae;1;CRÉATION ET EXPLOITATION D’UN AMÉNAGEMENT HYDRAULIQUE ET RÉALISATION D’ACTIONS DE RESTAURATION ÉCOLOGIQUE, DITS OPÉRATION DE SITE PILOTE DE LA BASSÉE - Inventaire faune flore;Inventaire National du Patrimoine Naturel (2020). CRÉATION ET EXPLOITATION D’UN AMÉNAGEMENT HYDRAULIQUE ET RÉALISATION D’ACTIONS DE RESTAURATION ÉCOLOGIQUE, DITS OPÉRATION DE SITE PILOTE DE LA BASSÉE - Inventaire faune flore. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pa9w9s accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). CRÉATION ET EXPLOITATION D’UN AMÉNAGEMENT HYDRAULIQUE ET RÉALISATION D’ACTIONS DE RESTAURATION ÉCOLOGIQUE, DITS OPÉRATION DE SITE PILOTE DE LA BASSÉE - Inventaire faune flore. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/pa9w9s accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
b97e8136-5cdf-467e-a323-15e226b7f298;2;Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Alionka BOICHÉ;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Alionka BOICHÉ. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/enhn6q accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Observations naturalistes indépendantes d'origine privée partagées sur la base de données Kollect Nouvelle-Aquitaine - Observations faunistiques de Alionka BOICHÉ. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/enhn6q accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
447ebac4-56c9-4092-8367-9b153e414934;1;Plan de gestion Les Mattes de Paladon et Marais de Neyran - Inventaire et suivi Faune;Inventaire National du Patrimoine Naturel (2021). Plan de gestion Les Mattes de Paladon et Marais de Neyran - Inventaire et suivi Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gagnc9 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion Les Mattes de Paladon et Marais de Neyran - Inventaire et suivi Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/gagnc9 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
dedc88d8-782c-4c00-9603-fcf4aa65356c;1;Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8pjh7e accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale des carrières de Tercis-les-Bains (40) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/8pjh7e accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
e3c4de32-4bcc-4b0d-889d-3a7ab37e05ac;1;Expertise IQE du Golf de l'Ailette en 2019 - Donnees espèces - Expertise IQE Golf de l'Ailette 2019;Inventaire National du Patrimoine Naturel (2022). Expertise IQE du Golf de l'Ailette en 2019 - Donnees espèces - Expertise IQE Golf de l'Ailette 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/687pj4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2022). Expertise IQE du Golf de l'Ailette en 2019 - Donnees espèces - Expertise IQE Golf de l'Ailette 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/687pj4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
a0acca60-a8ee-4e2c-bca6-5221b1095275;1;Suivi et inventaire de la réserve naturelle de Saucats - La Brède - Ensemble des données opportunistes;Inventaire National du Patrimoine Naturel (2021). Suivi et inventaire de la réserve naturelle de Saucats - La Brède - Ensemble des données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/c38y4q accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Suivi et inventaire de la réserve naturelle de Saucats - La Brède - Ensemble des données opportunistes. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/c38y4q accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
d33055cd-1ba1-4832-97de-4a101476814b;1;Regroupement d'études et inventaires - Suivi quotidien;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires - Suivi quotidien. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ud7x2f accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires - Suivi quotidien. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/ud7x2f accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
40f2b5fc-eca5-4ccc-9837-3412b389d20b;1;Projet de réhausse du lac de la Ganne - Invertébrés - Inventaire non standardisé;Inventaire National du Patrimoine Naturel (2021). Projet de réhausse du lac de la Ganne - Invertébrés - Inventaire non standardisé. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yadnpc accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Projet de réhausse du lac de la Ganne - Invertébrés - Inventaire non standardisé. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yadnpc accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
7b8e6a47-e071-4d02-b65e-984afd8a1ae3;1;Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour;Inventaire National du Patrimoine Naturel (2021). Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g8msf8 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Animation technique des sites Natura 2000 ‘Barthes de l'Adour’ - Animation des Docobs des barthes de l'Adour. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/g8msf8 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
55adb3db-032d-4f35-a811-c819d1309340;2;Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes de Sophie EYHERABIDE;Inventaire National du Patrimoine Naturel (2021). Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes de Sophie EYHERABIDE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dzkdeq accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Transfert de fichier de données naturalistes d'observateurs indépendants à l'Observatoire FAUNA - Données naturalistes de Sophie EYHERABIDE. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dzkdeq accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
43ee4bad-600e-4c0c-935e-0f901dd56f81;1;Plan de gestion multi-site 2018 - 2022 des étangs de Mios (33) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Leucorrhines);Inventaire National du Patrimoine Naturel (2021). Plan de gestion multi-site 2018 - 2022 des étangs de Mios (33) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Leucorrhines). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dyuv6g accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion multi-site 2018 - 2022 des étangs de Mios (33) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Aquitaine (Étude Leucorrhines). UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dyuv6g accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2213110c-923c-4723-8d2b-7abffd3430bc;1;Regroupement d'études et inventaires - Régulation espèces invasives;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires - Régulation espèces invasives. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/xtu92t accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et inventaires - Régulation espèces invasives. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/xtu92t accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2f753e45-95f1-46ed-87fb-d0ed9d2c8b89;1;Notice de gestion 2019 - 2023 de la bande de servitude de l'artère Girland (40) de Teréga mené par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Aquitaine;Inventaire National du Patrimoine Naturel (2021). Notice de gestion 2019 - 2023 de la bande de servitude de l'artère Girland (40) de Teréga mené par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/y3ama4 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Notice de gestion 2019 - 2023 de la bande de servitude de l'artère Girland (40) de Teréga mené par le CEN Nouvelle-Aquitaine-Observations faunistiques fortuites réalisées par le CEN Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/y3ama4 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
68d716fe-8fe5-44d8-a097-dad6fe66cb47;1;Données de la Réserve Naturelle Nationale de Chérine (36) - Données privées RNN Chérine - Faune 2019;Inventaire National du Patrimoine Naturel (2021). Données de la Réserve Naturelle Nationale de Chérine (36) - Données privées RNN Chérine - Faune 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zjk55s accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Données de la Réserve Naturelle Nationale de Chérine (36) - Données privées RNN Chérine - Faune 2019. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/zjk55s accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
4d8683ba-664a-416e-a1d4-6e05bc7be532;1;Mesures compensatoires sur des projets de Collectivités territoriales - Données CEN L-R Compensation collectivités;Inventaire National du Patrimoine Naturel (2020). Mesures compensatoires sur des projets de Collectivités territoriales - Données CEN L-R Compensation collectivités. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/guk4ft accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2020). Mesures compensatoires sur des projets de Collectivités territoriales - Données CEN L-R Compensation collectivités. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/guk4ft accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
177e8525-8c47-4385-8b0e-9e0ff8a4e031;1;Regroupement d'études et d'inventaires - Inventaire opportunistes Faune;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et d'inventaires - Inventaire opportunistes Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yca3yb accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Regroupement d'études et d'inventaires - Inventaire opportunistes Faune. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/yca3yb accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
47b622ac-126b-4292-8b89-91f822583020;1;Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale de l’Étang de Chourroumillas (64) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale de l’Étang de Chourroumillas (64) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/44q8s6 accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Plan de gestion 2019 - 2023 de la Réserve Naturelle Régionale de l’Étang de Chourroumillas (64) mené par le CEN Nouvelle-Aquitaine - Observations faunistiques fortuites réalisées par le CEN Nouvelle-Aquitaine. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/44q8s6 accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
2e56c243-5ee9-49f4-ad49-039367fa605a;1;Données de la Réserve Naturelle Nationale de Chérine (36) - Données RNN Chérine  2020;Inventaire National du Patrimoine Naturel (2021). Données de la Réserve Naturelle Nationale de Chérine (36) - Données RNN Chérine  2020. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dan43f accessed via GBIF.org on 2023-05-17.;;Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17;Inventaire National du Patrimoine Naturel (2021). Données de la Réserve Naturelle Nationale de Chérine (36) - Données RNN Chérine  2020. UMS PatriNat (OFB-CNRS-MNHN), Paris. Occurrence dataset https://doi.org/10.15468/dan43f accessed via GBIF.org on 2023-05-17.. Accessed from R via rgbif (https://github.com/ropensci/rgbif) on 2023-05-17
